;LAP Aft Skirt Orifice Flow Velocities (ft/s)
#I=0,692,1; vent_c1d2_lin.vsm  @ Fri Jan 16 15:52:17 1998
0	0	0	0	0	0	0	0	0	0	0	0
1	-18.183	-18.183	-16.871	-16.871	-16.035	-18.183	-18.183	-18.183	-18.183	-18.183	-18.183
2	-19.209	-19.209	-16.629	-16.629	-14.874	-19.209	-19.209	-19.209	-19.209	-19.209	-19.209
3	-20.228	-20.228	-16.426	-16.426	-13.656	-20.228	-20.228	-20.228	-20.228	-20.228	-20.228
4	-21.243	-21.243	-16.264	-16.264	-12.364	-21.243	-21.243	-21.243	-21.243	-21.243	-21.243
5	-22.258	-22.258	-16.15	-16.15	-10.98	-22.258	-22.258	-22.258	-22.258	-22.258	-22.258
6	-23.278	-23.278	-16.092	-16.092	-9.476	-23.278	-23.278	-23.278	-23.278	-23.278	-23.278
7	-24.311	-24.311	-16.103	-16.103	-7.8076	-24.311	-24.311	-24.311	-24.311	-24.311	-24.311
8	-25.37	-25.37	-16.205	-16.205	-5.8984	-25.37	-25.37	-25.37	-25.37	-25.37	-25.37
9	-26.482	-26.482	-16.446	-16.446	-3.5877	-26.482	-26.482	-26.482	-26.482	-26.482	-26.482
10	-27.73	-27.73	-16.965	-16.965	-0.35411	-27.73	-27.73	-27.73	-27.73	-27.73	-27.73
11	-29.069	-29.069	-17.692	-17.692	2.3208	-29.069	-29.069	-29.069	-29.069	-29.069	-29.069
12	-30.24	-30.24	-18.194	-18.194	4.3396	-30.24	-30.24	-30.24	-30.24	-30.24	-30.24
13	-31.314	-31.314	-18.577	-18.577	6.0613	-31.314	-31.314	-31.314	-31.314	-31.314	-31.314
14	-32.322	-32.322	-18.887	-18.887	7.5884	-32.322	-32.322	-32.322	-32.322	-32.322	-32.322
15	-33.283	-33.283	-19.147	-19.147	8.9758	-33.283	-33.283	-33.283	-33.283	-33.283	-33.283
16	-34.207	-34.207	-19.37	-19.37	10.257	-34.207	-34.207	-34.207	-34.207	-34.207	-34.207
17	-35.102	-35.102	-19.564	-19.564	11.454	-35.102	-35.102	-35.102	-35.102	-35.102	-35.102
