;LAP Aft Skirt Orifice Flow Mdot (lbm/s)
#I=0,692,1; vent_c1d2_lin.vsm  @ Fri Jan 16 15:52:17 1998
0	0	0	0	0	0	0	0	0	0	0	0
1	-0.11641	-0.11641	-0.10801	-0.10801	-0.10266	0	0	0	0	0	0
2	-0.12238	-0.12238	-0.10595	-0.10595	-0.094771	0	0	0	0	0	0
3	-0.12824	-0.12824	-0.10414	-0.10414	-0.08658	0	0	0	0	0	0
4	-0.13401	-0.13401	-0.10261	-0.10261	-0.078006	0	0	0	0	0	0
5	-0.13971	-0.13971	-0.10139	-0.10139	-0.068934	0	0	0	0	0	0
6	-0.14539	-0.14539	-0.10052	-0.10052	-0.059196	0	0	0	0	0	0
7	-0.15108	-0.15108	-0.10008	-0.10008	-0.048531	0	0	0	0	0	0
8	-0.15686	-0.15686	-0.10021	-0.10021	-0.03648	0	0	0	0	0	0
9	-0.16291	-0.16291	-0.10119	-0.10119	-0.022077	0	0	0	0	0	0
10	-0.16972	-0.16972	-0.10385	-0.10385	-0.0021681	0	0	0	0	0	0
11	-0.17699	-0.17699	-0.10775	-0.10775	0.013329	0	0	0	0	0	0
12	-0.18316	-0.18316	-0.11023	-0.11023	0.024833	0	0	0	0	0	0
13	-0.18866	-0.18866	-0.11196	-0.11196	0.034557	0	0	0	0	0	0
14	-0.19369	-0.19369	-0.11322	-0.11322	0.043104	0	0	0	0	0	0
15	-0.19836	-0.19836	-0.11415	-0.11415	0.050794	0	0	0	0	0	0
16	-0.20275	-0.20275	-0.11485	-0.11485	0.057826	0	0	0	0	0	0
17	-0.20689	-0.20689	-0.11536	-0.11536	0.064329	0	0	0	0	0	0
18	-0.21083	-0.21083	-0.11573	-0.11573	0.070396	0	0	0	0	0	0
19	-0.21458	-0.21458	-0.11598	-0.11598	0.076093	0	0	0	0	0	0
20	-0.21818	-0.21818	-0.11614	-0.11614	0.081473	0	0	0	0	0	0
21	-0.37203	-0.37203	-0.27346	-0.27346	-0.19992	0	0	0	0	0	0
22	-0.40406	-0.40406	-0.26647	-0.26647	-0.149	0	0	0	0	0	0
23	-0.43544	-0.43544	-0.26389	-0.26389	-0.085238	0	0	0	0	0	0
24	-0.47109	-0.47109	-0.27422	-0.27422	0.017177	0	0	0	0	0	0
25	-0.50486	-0.50486	-0.287	-0.287	0.074865	0	0	0	0	0	0
26	-0.53215	-0.53215	-0.293	-0.293	0.11857	0	0	0	0	0	0
27	-0.55561	-0.55561	-0.29588	-0.29588	0.15437	0	0	0	0	0	0
28	-0.57637	-0.57637	-0.29699	-0.29699	0.18494	0	0	0	0	0	0
29	-0.59501	-0.59501	-0.29699	-0.29699	0.21168	0	0	0	0	0	0
30	-0.61192	-0.61192	-0.29625	-0.29625	0.23546	0	0	0	0	0	0
31	-0.62733	-0.62733	-0.29499	-0.29499	0.25683	0	0	0	0	0	0
32	-0.64143	-0.64143	-0.29337	-0.29337	0.2762	0	0	0	0	0	0
33	-0.65434	-0.65434	-0.29149	-0.29149	0.29386	0	0	0	0	0	0
34	-0.66618	-0.66618	-0.28942	-0.28942	0.31002	0	0	0	0	0	0
35	-0.67702	-0.67702	-0.28722	-0.28722	0.32486	0	0	0	0	0	0
