;LAP Intertank Cavity Time (sec.), "h" (btu/hr-ft^2-F) & T (R)
#I=0,692,1; vent_c1d2_lin.vsm  @ Fri Jan 16 15:52:17 1998
0	0.954681	515
1	0.95244	515
2	0.950115	515
3	0.947784	515
4	0.945448	515
5	0.943106	515
6	0.940759	515
7	0.938407	515
8	0.93605	515
9	0.933687	515
10	0.931322	515
11	0.928939	515.015
12	0.926521	515.06
13	0.924074	515.129
14	0.921602	515.219
15	0.919107	515.329
16	0.91659	515.455
17	0.914053	515.597
18	0.911498	515.754
19	0.908924	515.925
20	0.906334	516.108
21	0.900204	516.11
22	0.893533	516.11
23	0.88683	516.11
24	0.88013	516.115
25	0.873299	516.231
26	0.866285	516.471
27	0.859121	516.812
28	0.851827	517.24
29	0.844415	517.745
30	0.83689	518.319
31	0.829261	518.959
32	0.82153	519.659
33	0.813701	520.415
34	0.805777	521.226
35	0.797759	522.087
36	0.789649	522.998
37	0.781449	523.955
38	0.773159	524.958
39	0.76478	526.005
40	0.756313	527.094
41	0.747756	528.224
42	0.73911	529.394
43	0.730375	530.603
44	0.72155	531.85
45	0.712634	533.135
46	0.703626	534.455
47	0.694525	535.812
48	0.685328	537.204
49	0.676036	538.63
50	0.666645	540.091
51	0.657154	541.585
52	0.647559	543.113
53	0.637858	544.675
54	0.627799	546.354
55	0.617388	548.243
56	0.606738	550.329
57	0.596164	552.518
58	0.585698	554.698
59	0.575191	556.856
60	0.564603	558.986
61	0.553922	561.089
62	0.543136	563.164
63	0.532239	565.21
64	0.52122	567.225
65	0.510071	569.205
66	0.498781	571.149
67	0.487339	573.058
68	0.47573	574.925
69	0.463943	576.745
70	0.451963	578.512
71	0.439772	580.219
72	0.42735	581.858
73	0.414676	583.413
74	0.401724	584.866
75	0.388464	586.187
76	0.376991	587.935
77	0.367526	590.107
78	0.358715	592.401
79	0.350055	594.731
80	0.341362	597.067
81	0.332563	599.401
82	0.323625	601.733
83	0.314528	604.056
84	0.305256	606.366
85	0.295794	608.656
86	0.286123	610.923
87	0.276226	613.162
88	0.267392	615.674
89	0.259994	618.471
90	0.253187	621.336
91	0.246578	624.189
92	0.23999	626.99
93	0.233347	629.704
94	0.226609	632.299
95	0.219753	634.734
96	0.212758	636.957
97	0.2056	638.887
98	0.19824	640.378
99	0.190524	641.014
100	0.182424	641.008
101	0.175157	641.238
102	0.170005	642.845
103	0.165217	644.825
104	0.16044	646.943
105	0.155583	649.139
106	0.150618	651.389
107	0.14553	653.678
108	0.140311	655.981
109	0.135222	658.529
110	0.130869	661.767
111	0.126782	665.18
112	0.122738	668.544
113	0.118657	671.741
114	0.114507	674.666
115	0.110266	677.184
116	0.105914	679.066
117	0.10137	679.711
118	0.0971171	680.644
119	0.093718	683.339
120	0.0905115	686.14
121	0.0873178	688.6
122	0.0840721	690.393
123	0.0807007	690.893
124	0.0772421	690.875
125	0.0737286	690.854
126	0.0698389	690.828
127	0.0651022	690.793
128	0.0613727	690.762
129	0.0581737	690.731
130	0.0551594	690.7
131	0.0522709	690.856
132	0.0510169	701.38
133	0.0501486	713.186
134	0.0494427	725.406
135	0.0489174	738.854
136	0.0486091	752.833
137	0.0485344	768.003
138	0.0487099	784.505
139	0.0491247	801.834
140	0.0497565	819.541
141	0.050545	837.141
142	0.0501942	851.033
143	0.0485681	861.343
144	0.046853	871.908
145	0.0451618	883.027
146	0.0434878	894.583
147	0.0418313	905.937
148	0.040189	916.812
149	0.0385539	927.213
150	0.0369191	937.137
151	0.0352773	946.562
152	0.0336238	955.125
153	0.0319503	962.993
154	0.0302684	971.358
155	0.0288199	978.34
156	0.0276366	985.693
157	0.026732	993.06
158	0.0261922	1000.06
159	0.0261391	1006.43
160	0.0267144	1012.18
161	0.0278576	1020.35
162	0.0290074	1027.49
163	0.0301267	1033.19
164	0.0312138	1037.7
165	0.0322708	1041.23
166	0.0333006	1043.94
167	0.0343104	1045.57
168	0.035306	1046.1
169	0.0362893	1045.71
170	0.0372612	1044.54
171	0.0382227	1042.71
172	0.0391735	1040.39
173	0.0401123	1037.89
174	0.0410341	1035.51
175	0.0419382	1033.18
176	0.0428261	1030.88
177	0.0436984	1028.63
178	0.0445559	1026.43
179	0.0453999	1024.23
180	0.0462318	1022.03
181	0.0470527	1019.8
182	0.0478628	1017.57
183	0.0486624	1015.35
184	0.0494522	1013.12
185	0.0502333	1010.88
186	0.0510063	1008.6
187	0.0517711	1006.31
188	0.052528	1004.03
189	0.0532774	1001.75
190	0.05402	999.442
191	0.0547563	997.112
192	0.0554862	994.784
193	0.0562096	992.462
194	0.056927	990.139
195	0.0576389	987.806
196	0.0583456	985.458
197	0.059047	983.116
198	0.059743	980.786
199	0.0604339	978.46
200	0.0611201	976.133
201	0.061802	973.799
202	0.0624793	971.477
203	0.063152	969.17
204	0.0638202	966.873
205	0.0644844	964.58
206	0.0651448	962.287
207	0.0658011	960.009
208	0.0664534	957.75
209	0.0671017	955.503
210	0.0677465	953.266
211	0.0683879	951.033
212	0.0690256	948.817
213	0.0696597	946.622
214	0.0702903	944.442
215	0.0709177	942.274
216	0.0715419	940.113
